GAMEDATE,HOME,AWAY,HOME_SCORE,AWAY_SCORE,HOME_ML,AWAY_ML,HOME_RATING,AWAY_RATING,HOME_PROB,AWAY_PROB,OU_LINE,OU_RESULT,H_ODDS,A_ODDS,SUM_ODDS,H_ADV,A_ADV,H_ADV_PCT,A_ADV_PCT,H_PROFIT,A_PROFIT
2022-09-04,ANA,HOU,1,9,165.0,-185.0,1479.33445751381,1576.52283225051,0.3962042418083897,0.6037957581916102,9.5,O,0.3676233473073202,0.6323766526926797,1.0264812975835818,0.028580894501069487,-0.028580894501069487,0.07774504723492681,-0.04519599890250714,-1.0,0.5405405405405406
2022-09-04,SFG,PHI,5,3,-112.0,102.0,1507.29438508612,1523.02433313803,0.5118993142047746,0.4881006857952253,7.5,O,0.5162468054034319,0.4837531945965681,1.0233513917429478,-0.004347491198657294,0.004347491198657183,-0.00842134256939342,0.008987002560846724,0.8928571428571429,-1.0
2022-09-04,CIN,COL,10,0,-120.0,100.0,1465.44571793124,1459.78099990206,0.5425875225021585,0.4574124774978415,9.5,O,0.5217391304347826,0.4782608695652174,1.0454545454545454,0.020848392067375876,-0.02084839206737593,0.03995941812913717,-0.04359209250451335,0.8333333333333334,-1.0
2022-09-04,CLE,SEA,3,6,105.0,-125.0,1511.44775310396,1543.91622872991,0.4878152968093602,0.5121847031906398,7.5,O,0.4675324675324675,0.5324675324675325,1.043360433604336,0.020282829276892678,-0.020282829276892733,0.04338271817557593,-0.038092142788310746,-1.0,0.8
2022-09-04,STL,CHC,2,0,-185.0,165.0,1556.24056527687,1463.1831883227,0.66236166663365,0.3376383333663499,7.5,U,0.6323766526926797,0.3676233473073202,1.0264812975835818,0.029985013940970306,-0.029985013940970306,0.04741638359558853,-0.0815644984482008,0.5405405405405406,-1.0
2022-09-04,CHW,MIN,1,5,-132.0,122.0,1505.88551168665,1501.94325280456,0.5401256684394934,0.4598743315605066,8.0,U,0.5581289044644218,0.44187109553557824,1.0194159676918297,-0.01800323602492837,0.01800323602492837,-0.03225641223904041,0.040743185528139714,-1.0,1.22
2022-09-04,TBD,NYY,1,2,110.0,-120.0,1553.37160973094,1552.64435252425,0.5355254218447143,0.4644745781552857,7.0,U,0.4661016949152542,0.5338983050847457,1.0216450216450217,0.06942372692946008,-0.06942372692945997,0.1489454505032053,-0.13003174250279803,-1.0,0.8333333333333334
2022-09-04,NYM,WSN,1,7,-310.0,255.0,1555.70673442861,1431.90227308716,0.7007414080820965,0.2992585919179035,8.5,U,0.7285666997682886,0.27143330023171136,1.0377877018206803,-0.027825291686192077,0.027825291686192133,-0.03819182470876248,0.10251244656583713,-1.0,2.55
2022-09-04,DET,KCR,2,3,-125.0,105.0,1445.54777907393,1456.45729892605,0.5188298059298393,0.4811701940701607,8.0,U,0.5324675324675325,0.4675324675324675,1.043360433604336,-0.01363772653769324,0.013637726537693184,-0.025612315692740917,0.02916958176117701,-1.0,1.05
2022-09-04,BOS,TEX,5,2,-115.0,105.0,1497.5054451871,1471.55423613853,0.5713943345672929,0.428605665432707,10.0,U,0.5230171935662784,0.47698280643372154,1.022688598979013,0.048377141001014534,-0.048377141001014534,0.09249627277288353,-0.10142323863352232,0.8695652173913043,-1.0
2022-09-04,BAL,OAK,0,5,-175.0,160.0,1514.09366925105,1451.10976468796,0.622628426126551,0.377371573873449,8.5,U,0.6232876712328766,0.3767123287671233,1.020979020979021,-0.0006592451063256455,0.000659245106325701,-0.0010576899508081272,0.0017499961004281417,-1.0,1.6
2022-09-04,ATL,FLA,7,1,-260.0,210.0,1579.98064480491,1455.8984647772,0.7010765476959908,0.2989234523040092,7.0,O,0.6912521440823327,0.30874785591766724,1.0448028673835126,0.009824403613658106,-0.00982440361365805,0.014212474706607248,-0.03182015170423691,0.38461538461538464,-1.0
2022-09-04,CIN,COL,4,8,-120.0,110.0,1468.38061438313,1456.84610345017,0.5509607044307251,0.4490392955692749,8.0,O,0.5338983050847457,0.4661016949152542,1.0216450216450217,0.017062399345979418,-0.017062399345979307,0.031958144806755184,-0.03660660223319201,-1.0,1.1
2022-09-04,PIT,TOR,3,4,185.0,-205.0,1420.28636932892,1533.7625533436,0.3740066151878244,0.6259933848121756,8.0,U,0.34298566207478215,0.6570143379252179,1.0230083405234396,0.03102095311304226,-0.031020953113042316,0.09044387723204195,-0.04721503218788681,-1.0,0.4878048780487805
2022-09-03,LAD,SDP,12,1,-230.0,190.0,1614.22755363567,1516.30911517907,0.6685909327698091,0.3314090672301909,8.5,O,0.6690070210631895,0.33099297893681046,1.0417972831765936,-0.0004160882933804677,0.0004160882933804677,-0.000621949068216332,0.0012570909954554566,0.43478260869565216,-1.0
2022-09-03,ANA,HOU,2,1,-130.0,120.0,1477.54514303249,1578.31214673183,0.3912868071466631,0.6087131928533369,7.5,U,0.5542635658914729,0.44573643410852715,1.0197628458498023,-0.16297675874480977,0.16297675874480977,-0.29404198430881767,0.36563481527096453,0.7692307692307693,-1.0
2022-09-03,ARI,MIL,6,8,170.0,-200.0,1490.58745922456,1515.02805466611,0.4993659325300493,0.5006340674699506,8.0,O,0.35714285714285715,0.6428571428571429,1.037037037037037,0.14222307538719214,-0.14222307538719225,0.3982246110841381,-0.22123589504674346,-1.0,0.5
2022-09-03,ATL,FLA,2,1,-175.0,145.0,1579.30141175133,1456.57769783078,0.69943516011316,0.30056483988684,8.0,U,0.6092362344582594,0.39076376554174075,1.0445269016697587,0.09019892565490062,-0.09019892565490073,0.14805246397582805,-0.23082725065322318,0.5714285714285714,-1.0
2022-09-03,STL,CHC,8,4,-220.0,180.0,1554.67782919383,1464.74592440574,0.6583263555463206,0.3416736444536794,7.5,O,0.6581196581196581,0.3418803418803419,1.0446428571428572,0.00020669742666246105,-0.00020669742666246105,0.00031407271324046526,-0.0006045899729877346,0.45454545454545453,-1.0
2022-09-03,CLE,SEA,0,4,144.0,-175.0,1513.97366317263,1541.39031866124,0.4950831959964458,0.5049168040035542,7.5,U,0.3917378917378917,0.6082621082621081,1.046199701937407,0.1033453042585541,-0.10334530425855393,0.26381237668910895,-0.16990258451874674,-1.0,0.5714285714285714
2022-09-03,CHW,MIN,13,0,-135.0,125.0,1500.91789275608,1506.91087173513,0.5258910078702737,0.4741089921297263,7.5,O,0.5638051044083527,0.4361948955916473,1.0189125295508275,-0.03791409653807909,0.03791409653807898,-0.06724681320128434,0.08692008302080878,0.7407407407407407,-1.0
2022-09-03,NYM,WSN,1,7,-400.0,320.0,1561.02564664901,1426.58336086676,0.7134229717705137,0.2865770282294863,7.5,O,0.7706422018348623,0.22935779816513757,1.0380952380952382,-0.05721923006434859,0.0572192300643487,-0.0742487628215952,0.24947584308056037,-1.0,3.2
2022-09-03,BAL,OAK,8,1,-220.0,180.0,1511.55697166123,1453.64646227778,0.6157422252503439,0.384257774749656,8.5,O,0.6581196581196581,0.3418803418803419,1.0446428571428572,-0.04237743286931417,0.04237743286931411,-0.06439168371051629,0.12395399114274386,0.45454545454545453,-1.0
2022-09-03,PIT,TOR,1,4,150.0,-165.0,1421.85793019546,1532.19099247706,0.3782522752007257,0.6217477247992742,8.5,U,0.3911439114391144,0.6088560885608856,1.0226415094339623,-0.012891636238388737,0.012891636238388626,-0.03295880585474853,0.021173535882444305,-1.0,0.6060606060606061
2022-09-03,TBD,NYY,2,1,-127.0,117.0,1552.06290542159,1553.9530568336,0.5317757473404428,0.4682242526595572,7.5,U,0.5483396008675064,0.45166039913249373,1.020300858726324,-0.016563853527063688,0.016563853527063466,-0.030207290337700754,0.03667324733113131,0.7874015748031497,-1.0
2022-09-03,DET,KCR,2,12,-120.0,100.0,1450.35887804683,1451.64619995315,0.5326396887853764,0.4673603112146236,8.5,O,0.5217391304347826,0.4782608695652174,1.0454545454545454,0.01090055835059378,-0.01090055835059378,0.020892736838638015,-0.02279207655124149,-1.0,1.0
2022-09-03,BOS,TEX,5,3,-160.0,134.0,1496.06317381645,1472.99650750918,0.5673230479433382,0.4326769520566618,9.5,U,0.5901639344262295,0.40983606557377045,1.0427350427350428,-0.022840886482891287,0.022840886482891343,-0.03870261320712132,0.055731763018254776,0.625,-1.0
2022-09-03,SFG,PHI,5,4,105.0,-125.0,1505.88398511475,1524.4347331094,0.5078414610476023,0.4921585389523977,8.5,O,0.4675324675324675,0.5324675324675325,1.043360433604336,0.04030899351513478,-0.04030899351513484,0.08621645835181613,-0.07570225611378978,1.05,-1.0
2022-09-02,SFG,PHI,13,1,-120.0,100.0,1500.69176913239,1529.62694909176,0.4928981827604509,0.5071018172395492,7.5,O,0.5217391304347826,0.4782608695652174,1.0454545454545454,-0.028840947674331707,0.028840947674331763,-0.05527848304246907,0.060303799682693615,0.8333333333333334,-1.0
2022-09-02,LAD,SDP,1,7,-165.0,140.0,1619.25844442369,1511.27822439105,0.6812971125261591,0.3187028874738409,8.0,P,0.5990922844175491,0.40090771558245086,1.0393081761006289,0.08220482810860996,-0.08220482810860996,0.13721563479745247,-0.20504675992374033,-1.0,1.4
2022-09-02,ARI,MIL,2,1,-105.0,-115.0,1489.20711164732,1516.40840224335,0.4953931028696475,0.5046068971303526,8.5,U,0.4891657638136511,0.5108342361863488,1.0470788428814521,0.006227339055996373,-0.006227339055996262,0.012730529232967136,-0.01219052799296827,0.9523809523809523,-1.0
2022-09-02,ANA,HOU,2,4,120.0,-130.0,1478.89967456389,1576.95761520043,0.395007388607841,0.6049926113921589,8.5,U,0.44573643410852715,0.5542635658914729,1.0197628458498023,-0.05072904550068613,0.05072904550068602,-0.11380951077545232,0.0915251310431957,-1.0,0.7692307692307693
2022-09-02,STL,CHC,8,0,-260.0,210.0,1552.26466636372,1467.15908723585,0.6520499422233819,0.3479500577766181,8.0,P,0.6912521440823327,0.30874785591766724,1.0448028673835126,-0.03920220185895085,0.03920220185895085,-0.05671187018304802,0.12697157602093534,0.38461538461538464,-1.0
2022-09-02,CHW,MIN,4,3,122.0,-145.0,1499.62926712287,1508.19949736834,0.5221906367842787,0.4778093632157213,8.0,U,0.4321749867701534,0.5678250132298465,1.042287185144328,0.09001565001412526,-0.09001565001412515,0.20828519180819427,-0.15852709534951093,1.22,-1.0
2022-09-02,ATL,FLA,8,1,-185.0,153.0,1577.47788527904,1458.40122430307,0.6950032639471637,0.3049967360528363,7.0,O,0.6215390744306487,0.3784609255693513,1.0443797240135912,0.07346418951651501,-0.07346418951651501,0.1181972180651889,-0.19411301022951444,0.5405405405405406,-1.0
2022-09-02,TBD,NYY,9,0,-124.0,114.0,1548.032359498,1557.98360275719,0.5202067744230768,0.4797932255769231,7.5,O,0.5422592774235736,0.4577407225764263,1.0208611481975969,-0.02205250300049677,0.022052503000496826,-0.040667820577039104,0.04817684316215676,0.8064516129032258,-1.0
2022-09-02,NYM,WSN,7,3,-280.0,225.0,1559.8031175489,1427.80588996687,0.7105367299589828,0.2894632700410172,8.0,O,0.7054263565891473,0.2945736434108528,1.0445344129554655,0.0051103733698354414,-0.005110373369835608,0.007244375436360029,-0.017348372755494612,0.35714285714285715,-1.0
2022-09-02,DET,KCR,5,4,-110.0,-110.0,1449.09364086899,1452.91143713099,0.5290119012712787,0.4709880987287212,8.0,O,0.5,0.5,1.0476190476190477,0.02901190127127873,-0.029011901271278784,0.05802380254255746,-0.05802380254255757,0.9090909090909091,-1.0
2022-09-02,CLE,SEA,1,6,120.0,-130.0,1516.91154314032,1538.45243869355,0.5035388766811418,0.4964611233188581,7.5,U,0.44573643410852715,0.5542635658914729,1.0197628458498023,0.05780244257261469,-0.05780244257261474,0.1296785233368225,-0.10428692436178044,-1.0,0.7692307692307693
2022-09-02,BOS,TEX,9,1,-200.0,165.0,1492.76924535381,1476.29043597182,0.5579915347843081,0.4420084652156919,9.5,O,0.6385542168674698,0.3614457831325302,1.0440251572327044,-0.08056268208316175,0.08056268208316175,-0.126164200243442,0.2228900870967474,0.5,-1.0
2022-09-02,BAL,OAK,5,2,-165.0,140.0,1509.97757053799,1455.22586340102,0.6114309800414701,0.3885690199585299,8.0,U,0.5990922844175491,0.40090771558245086,1.0393081761006289,0.012338695623920981,-0.012338695623920981,0.020595651028817663,-0.0307768973864595,0.6060606060606061,-1.0
2022-09-02,CIN,COL,3,2,-125.0,105.0,1467.16748432987,1458.05923350343,0.5475029019372437,0.4524970980627563,9.0,U,0.5324675324675325,0.4675324675324675,1.043360433604336,0.01503536946971118,-0.015035369469711235,0.028237157296774562,-0.03215898469910461,0.8,-1.0
2022-09-02,PIT,TOR,0,4,195.0,-240.0,1423.72053779322,1530.3283848793,0.3833084427290702,0.6166915572709297,8.0,U,0.32442748091603046,0.6755725190839694,1.0448654037886342,0.058880961813039756,-0.0588809618130397,0.18149190582372254,-0.08715712991534685,-1.0,0.4166666666666667
2022-09-01,ARI,MIL,5,0,121.0,-131.0,1486.19540634123,1519.42010754944,0.4867277064238994,0.5132722935761005,7.5,U,0.4437955082515226,0.5562044917484775,1.0195882548823725,0.04293219817237681,-0.042932198172377034,0.0967386946783717,-0.07718779479363047,1.21,-1.0
2022-09-01,ATL,COL,3,0,-400.0,320.0,1576.34023486148,1459.19688392099,0.6926390962720472,0.3073609037279528,8.0,U,0.7706422018348623,0.22935779816513757,1.0380952380952382,-0.07800310556281509,0.0780031055628152,-0.1012183155517482,0.3400935402538743,0.25,-1.0
2022-09-01,BOS,TEX,9,8,-170.0,141.0,1491.59216197407,1477.46751935156,0.5546466134783926,0.4453533865216074,9.0,O,0.602765926143887,0.39723407385611303,1.0445673889657292,-0.04811931266549441,0.04811931266549435,-0.07983084407795105,0.12113591414346847,0.5882352941176471,-1.0
2022-09-01,CLE,BAL,0,3,-180.0,160.0,1519.37385582991,1507.5152578484,0.5514222142365188,0.4485777857634812,7.5,U,0.6256684491978609,0.37433155080213903,1.0274725274725276,-0.07424623496134208,0.07424623496134214,-0.1186670592971878,0.19834351339672818,-1.0,1.6
2022-09-01,NYM,LAD,5,3,115.0,-135.0,1557.6937826136,1621.36777935899,0.4431514082913477,0.5568485917086523,7.5,O,0.447405997144217,0.552594002855783,1.0395843641761504,-0.004254588852869334,0.004254588852869334,-0.009509458701998375,0.00769930334184199,1.15,-1.0
2022-09-01,WSN,OAK,7,5,-115.0,-105.0,1425.89828575068,1457.13346761721,0.4895892411752917,0.5104107588247082,8.5,O,0.5108342361863488,0.4891657638136511,1.0470788428814521,-0.021244995011057144,0.02124499501105709,-0.04158882374380857,0.04343107507243782,0.8695652173913043,-1.0
2022-09-01,CHW,KCR,7,1,-175.0,144.0,1497.13777314868,1455.40293110518,0.5934871851419028,0.4065128148580972,9.0,U,0.6082621082621081,0.3917378917378917,1.046199701937407,-0.014774923120205341,0.014774923120205508,-0.024290388829939502,0.03771634920139744,0.5714285714285714,-1.0
2022-09-01,DET,SEA,0,7,135.0,-160.0,1451.87453406245,1535.67154550009,0.4147849319190298,0.5852150680809702,7.5,U,0.4088050314465409,0.5911949685534592,1.0409165302782324,0.005979900472488919,-0.005979900472488975,0.014627756540396053,-0.010114938033252585,-1.0,0.625
2022-08-31,ARI,PHI,2,18,115.0,-135.0,1492.11069983541,1523.71165559758,0.4890630901627033,0.5109369098372967,9.5,O,0.447405997144217,0.552594002855783,1.0395843641761504,0.041657093018486246,-0.0416570930184863,0.09310803450195704,-0.07538462741760532,-1.0,0.7407407407407407
2022-08-31,ANA,NYY,3,2,165.0,-200.0,1477.20418416945,1559.67909315163,0.4166335148198864,0.5833664851801136,7.5,U,0.3614457831325302,0.6385542168674698,1.0440251572327044,0.055187731687356245,-0.055187731687356245,0.1526860576683522,-0.08642607037831262,1.65,-1.0
2022-08-31,CHW,KCR,4,2,-200.0,180.0,1495.75409105133,1456.78661320253,0.5896382050167178,0.4103617949832822,8.5,U,0.6511627906976745,0.3488372093023256,1.0238095238095237,-0.061524585680956645,0.06152458568095659,-0.09448418515289769,0.17637047895207547,0.5,-1.0
2022-08-31,MIN,BOS,5,6,-125.0,105.0,1509.77960992592,1490.01204941649,0.5626555011544726,0.4373444988455274,8.0,O,0.5324675324675325,0.4675324675324675,1.043360433604336,0.03018796868694007,-0.030187968686940125,0.05669447777791192,-0.06456871080262194,-1.0,1.05
2022-08-31,ATL,COL,3,2,-330.0,270.0,1575.63153106786,1459.90558771461,0.6908993463688918,0.3091006536311081,8.5,U,0.7395517867958814,0.26044821320411876,1.0377121307353865,-0.048652440426989574,0.04865244042698935,-0.06578638750610954,0.18680274219757997,0.30303030303030304,-1.0
2022-08-31,NYM,LAD,2,1,-165.0,140.0,1556.07524881568,1622.98631315692,0.4385581130764995,0.5614418869235005,6.5,U,0.5990922844175491,0.40090771558245086,1.0393081761006289,-0.16053417134104964,0.16053417134104964,-0.267962341556651,0.40042674436390113,0.6060606060606061,-1.0
2022-08-31,DET,SEA,3,5,140.0,-165.0,1453.25184181791,1534.29423774463,0.4186391233241908,0.5813608766758092,8.5,U,0.40090771558245086,0.5990922844175491,1.0393081761006289,0.017731407741739924,-0.01773140774173998,0.04422815289543425,-0.029597122518409402,-1.0,0.6060606060606061
2022-08-31,TOR,CHC,5,7,-220.0,180.0,1532.71326499683,1464.77420711832,0.6293067138078301,0.3706932861921699,9.5,O,0.6581196581196581,0.3418803418803419,1.0446428571428572,-0.028812944311828015,0.028812944311828015,-0.04378070759069974,0.08427786211209698,-1.0,1.8
2022-08-31,WSN,OAK,5,1,-101.0,-109.0,1423.14569995698,1459.88605341091,0.4816733711966099,0.5183266288033901,8.5,U,0.49070156678599663,0.5092984332140034,1.0240186626675236,-0.009028195589386723,0.009028195589386723,-0.018398546490323464,0.0177267295569965,0.9900990099009901,-1.0
2022-08-31,FLA,TBD,1,2,140.0,-165.0,1459.5156196058,1546.91796419527,0.4097562216263483,0.5902437783736517,6.5,U,0.40090771558245086,0.5990922844175491,1.0393081761006289,0.00884850604389742,-0.00884850604389742,0.02207117922647628,-0.014769854785394387,-1.0,0.6060606060606061
2022-08-31,CIN,STL,3,5,200.0,-250.0,1468.60974042711,1550.82241026648,0.4170004619262639,0.5829995380737361,9.5,U,0.3181818181818181,0.6818181818181818,1.0476190476190477,0.09881864374444577,-0.09881864374444571,0.3105728803396868,-0.1449340108251871,-1.0,0.4
2022-08-31,CLE,BAL,0,4,-179.0,150.0,1522.31649775104,1504.57261592727,0.5597868635992291,0.4402131364007708,8.0,U,0.6159669649002064,0.38403303509979353,1.0415770609318997,-0.05618010130097728,0.05618010130097728,-0.09120635440259217,0.1462897619898207,-1.0,1.5
2022-08-31,SFG,SDP,4,5,130.0,-155.0,1502.21587943889,1509.75411408455,0.5236726727884924,0.4763273272115076,7.5,O,0.4170073589533933,0.5829926410466066,1.0426257459505541,0.10666531383509908,-0.10666531383509903,0.2557876055300514,-0.1829616813749314,-1.0,0.6451612903225806
2022-08-31,MIL,PIT,6,1,-270.0,230.0,1517.65012705778,1425.49051828488,0.661204940792076,0.3387950592079239,8.5,U,0.7065820777160983,0.2934179222839017,1.0327600327600328,-0.04537713692402223,0.04537713692402223,-0.06422061690369474,0.15465018827349208,0.37037037037037035,-1.0
2022-08-31,TEX,HOU,3,5,119.0,-129.0,1478.71778777475,1575.70734677724,0.3964780630740009,0.603521936925999,7.5,O,0.44769408222713136,0.5523059177728685,1.0199397818587865,-0.051216019153130454,0.051216019153130454,-0.11439958933195526,0.09273125183893582,-1.0,0.7751937984496124
2022-08-30,SFG,SDP,3,4,124.0,-134.0,1503.75597149719,1508.21402202625,0.528093506287474,0.471906493712526,7.5,U,0.43807098996555344,0.5619290100344466,1.019078144078144,0.09002251632192054,-0.0900225163219206,0.20549755264323544,-0.16020264964857778,-1.0,0.746268656716418
2022-08-30,ARI,PHI,12,3,114.0,-124.0,1487.6775456901,1528.14480974289,0.4763194316924746,0.5236805683075254,7.0,O,0.4577407225764263,0.5422592774235736,1.0208611481975969,0.01857870911604831,-0.018578709116048198,0.040587844165309805,-0.034261671288172146,1.14,-1.0
2022-08-30,ANA,NYY,4,7,149.0,-163.0,1479.00642759181,1557.87684972927,0.421685139726627,0.578314860273373,9.0,O,0.39320047243859046,0.6067995275614095,1.021378288820682,0.028484667288036558,-0.028484667288036558,0.07244311562338024,-0.04694246780730038,-1.0,0.6134969325153374
2022-08-30,MIL,PIT,2,4,-170.0,155.0,1520.36734828581,1422.77329705685,0.6681770465857216,0.3318229534142783,9.0,U,0.6162046908315565,0.38379530916844345,1.0217864923747277,0.051972355754165145,-0.051972355754165145,0.08434268113738219,-0.13541686027057476,-1.0,1.55
2022-08-30,CHW,KCR,7,9,-130.0,120.0,1497.97831611861,1454.56238813525,0.595819757321107,0.4041802426788929,8.0,O,0.5542635658914729,0.44573643410852715,1.0197628458498023,0.04155619142963418,-0.04155619142963424,0.07497550621570359,-0.09323041207691851,-1.0,1.2
2022-08-30,TEX,HOU,2,4,128.0,-138.0,1479.98313152186,1574.44200303013,0.3999690980214204,0.6000309019785796,7.0,U,0.4306601042269832,0.5693398957730169,1.0184284240011794,-0.03069100620556281,0.030691006205562643,-0.07126503222454716,0.05390629821205861,-1.0,0.7246376811594203
2022-08-30,MIN,BOS,10,5,-126.0,116.0,1507.30675224852,1492.48490709389,0.5556377647809838,0.4443622352190162,9.0,O,0.5463304962261121,0.45366950377388787,1.0204850868567683,0.00930726855487174,-0.009307268554871684,0.01703596745772673,-0.020515526120773786,0.7936507936507936,-1.0
2022-08-30,ATL,COL,2,3,-370.0,285.0,1577.75271328014,1457.78440550233,0.6960901779134816,0.3039098220865184,8.5,U,0.7519134336236474,0.24808656637635257,1.0469743022934512,-0.055823255710165776,0.05582325571016583,-0.07424159911752126,0.22501522966576415,-1.0,2.85
2022-08-30,NYM,LAD,3,4,120.0,-143.0,1557.27214503017,1621.78941694243,0.4419538584860535,0.5580461415139465,8.5,U,0.43579626972740315,0.5642037302725968,1.0430228208005985,0.006157588758650356,-0.006157588758650356,0.014129512312030634,-0.010913768251187062,-1.0,0.6993006993006993
2022-08-30,DET,SEA,3,9,145.0,-175.0,1455.87015518001,1531.67592438253,0.4259931705341492,0.5740068294658508,7.5,O,0.39076376554174075,0.6092362344582594,1.0445269016697587,0.03522940499240845,-0.035229404992408564,0.09015525004875435,-0.05782552481261227,-1.0,0.5714285714285714
2022-08-30,TOR,CHC,5,3,-225.0,180.0,1531.49670043885,1465.9907716763,0.6260334720051693,0.3739665279948306,8.0,P,0.6596858638743455,0.3403141361256544,1.0494505494505495,-0.033652391869176124,0.03365239186917618,-0.05101275275406858,0.09888625918481009,0.4444444444444444,-1.0
2022-08-30,WSN,OAK,6,10,-110.0,-110.0,1425.70497867776,1457.32677469013,0.4890331130210353,0.5109668869789646,8.0,O,0.5,0.5,1.0476190476190477,-0.010966886978964696,0.01096688697896464,-0.021933773957929392,0.02193377395792928,-1.0,0.9090909090909091
2022-08-30,FLA,TBD,2,7,160.0,-188.0,1461.883879285,1544.54970451607,0.4163664267831771,0.583633573216823,6.5,O,0.3707518022657054,0.6292481977342945,1.0373931623931625,0.04561462451747167,-0.04561462451747156,0.12303277890684727,-0.07249067169634182,-1.0,0.5319148936170213
2022-08-30,CIN,STL,5,1,190.0,-230.0,1465.40024968871,1554.03190100488,0.4080458366857212,0.5919541633142787,10.5,U,0.33099297893681046,0.6690070210631895,1.0417972831765936,0.07705285774891074,-0.0770528577489108,0.23279302780504252,-0.11517496128285465,1.9,-1.0
2022-08-30,CLE,BAL,5,1,-154.0,130.0,1520.10305194181,1506.7860617365,0.5534979021883573,0.4465020978116427,8.0,U,0.5823742190069057,0.4176257809930944,1.0410818212940773,-0.02887631681854841,0.028876316818548298,-0.04958378286008225,0.06914399956315376,0.6493506493506493,-1.0
2022-08-29,SFG,SDP,5,6,-125.0,115.0,1505.31221354578,1506.65777997766,0.532556224455484,0.467443775544516,7.0,O,0.5443037974683544,0.45569620253164556,1.020671834625323,-0.011747573012870438,0.011747573012870438,-0.02158275041899449,0.02577939633379911,-1.0,1.15
2022-08-29,ARI,PHI,13,7,160.0,-180.0,1484.1501350865,1531.67222034649,0.4662006229351451,0.5337993770648549,8.5,O,0.37433155080213903,0.6256684491978609,1.0274725274725276,0.09186907213300605,-0.09186907213300599,0.24542166412674482,-0.14683347426386428,1.6,-1.0
2022-08-29,ANA,NYY,4,3,145.0,-175.0,1477.31203611974,1559.57124120134,0.4169353391713392,0.5830646608286608,8.0,U,0.39076376554174075,0.6092362344582594,1.0445269016697587,0.026171573629598432,-0.026171573629598543,0.06697543615210866,-0.04295800569523023,1.45,-1.0
2022-08-29,MIL,PIT,7,5,-335.0,265.0,1519.27975672397,1423.86088861869,0.6653950325464912,0.3346049674535087,7.5,O,0.7375961393454983,0.26240386065450155,1.0440875452684617,-0.07220110679900704,0.07220110679900715,-0.0978870454271551,0.2751526087265612,0.29850746268656714,-1.0
2022-08-29,MIN,BOS,4,2,-110.0,100.0,1505.80288884943,1493.98877049298,0.5513588791232541,0.4486411208767459,8.5,U,0.5116279069767442,0.48837209302325585,1.0238095238095237,0.03973097214650989,-0.039730972146509946,0.07765599101363296,-0.08135389534761561,0.9090909090909091,-1.0
2022-08-29,TOR,CHC,5,4,-240.0,195.0,1530.55863834719,1466.92883376796,0.6235016400485165,0.3764983599514835,9.0,P,0.6755725190839694,0.32442748091603046,1.0448654037886342,-0.05207087903545293,0.052070879035453044,-0.07707666840276084,0.16050082714457292,0.4166666666666667,-1.0
2022-08-29,FLA,LAD,2,3,145.0,-175.0,1462.65232607837,1621.02097014906,0.3157250453835147,0.6842749546164852,7.5,U,0.39076376554174075,0.6092362344582594,1.0445269016697587,-0.07503872015822605,0.07503872015822588,-0.19203090658673294,0.12316851151335628,-1.0,0.5714285714285714
2022-08-29,CIN,STL,4,13,185.0,-225.0,1468.73945456539,1550.6926961282,0.41736356632351,0.58263643367649,9.5,O,0.33635187580853815,0.6636481241914618,1.0431848852901484,0.08101169051497187,-0.08101169051497181,0.2408539875695126,-0.1220702471112538,-1.0,0.4444444444444444
2022-08-28,STL,ATL,6,3,-150.0,126.0,1548.39303617686,1580.05237323148,0.4889791132379067,0.5110208867620932,8.5,O,0.5755517826825127,0.42444821731748733,1.0424778761061946,-0.08657266944460601,0.0865726694446059,-0.1504168209524276,0.20396520921149142,0.6666666666666666,-1.0
2022-08-28,SEA,CLE,4,0,-154.0,130.0,1529.33117907688,1522.44779724746,0.544328070111421,0.4556719298885789,7.0,U,0.5823742190069057,0.4176257809930944,1.0410818212940773,-0.03804614889548463,0.03804614889548452,-0.06532938384594511,0.09110105416627445,0.6493506493506493,-1.0
2022-08-28,OAK,NYY,4,1,170.0,-200.0,1454.40250995391,1562.49550593756,0.3812895818378865,0.6187104181621135,8.0,U,0.35714285714285715,0.6428571428571429,1.037037037037037,0.024146724695029376,-0.02414672469502943,0.06761082914608219,-0.0375615717478236,1.7,-1.0
2022-08-28,TEX,DET,8,9,-175.0,145.0,1481.60071056403,1454.25257613784,0.5733625432490566,0.4266374567509434,8.0,O,0.6092362344582594,0.39076376554174075,1.0445269016697587,-0.03587369120920281,0.03587369120920264,-0.05888305583318132,0.09180403704900497,-1.0,1.45
2022-08-28,MIN,SFG,8,3,-110.0,-110.0,1503.12626243985,1507.98883995536,0.5275131453234586,0.4724868546765414,9.0,O,0.5,0.5,1.0476190476190477,0.02751314532345861,-0.02751314532345861,0.05502629064691722,-0.05502629064691722,0.9090909090909091,-1.0
2022-08-28,MIL,CHC,9,7,-175.0,155.0,1517.90007527877,1468.30851521316,0.6043508499661245,0.3956491500338754,8.5,O,0.6187175043327556,0.38128249566724437,1.0285204991087344,-0.014366654366631093,0.014366654366631038,-0.0232200548166559,0.03767981622520966,0.5714285714285714,-1.0
