GAMEDATE,HOME,AWAY,HOME_SCORE,AWAY_SCORE,T1_ML_x,T1_ML_y,OU_RESULT,OU_LINE,arow_x,HOME_ML,AWAY_ML
2023-03-30,NYY,SFG,5,0,-170,155,U,6.5,False,-170,155
2023-03-30,BOS,BAL,9,10,-125,105,O,8.5,False,-125,105
2023-03-30,OAK,ANA,2,1,175,-205,U,7.0,False,175,-205
2023-03-30,SDP,COL,2,7,-220,180,O,7.0,False,-220,180
2023-03-30,HOU,CHW,2,3,-139,129,U,7.5,False,-139,129
2023-03-30,TBD,DET,4,0,-240,195,U,6.5,False,-240,195
2023-03-30,STL,TOR,9,10,-110,-110,O,7.5,False,-110,-110
2023-03-30,SEA,CLE,3,0,-120,100,U,6.5,False,-120,100
2023-03-30,WSN,ATL,2,7,210,-260,O,7.5,False,210,-260
2023-03-30,TEX,PHI,11,7,-140,125,O,6.5,False,-140,125
2023-03-30,FLA,NYM,3,5,113,-135,O,7.0,False,113,-135
2023-03-30,LAD,ARI,8,2,-165,145,O,7.0,False,-165,145
2023-03-30,CHC,MIL,4,0,120,-130,U,6.5,False,120,-130
2023-03-30,KCR,MIN,0,2,139,-154,U,9.0,False,139,-154
2023-03-30,CIN,PIT,4,5,-135,125,O,8.0,False,-135,125
2023-03-31,SDP,COL,1,4,-200,170,U,8.0,False,-200,170
2023-03-31,SEA,CLE,4,9,-167,140,O,7.5,False,-167,140
2023-03-31,LAD,ARI,1,2,-190,170,U,7.5,False,-190,170
2023-03-31,FLA,NYM,2,1,-105,-105,U,8.0,False,-105,-105
2023-03-31,HOU,CHW,6,3,-158,143,O,8.0,False,-158,143
2023-04-01,SEA,CLE,0,2,-133,123,U,7.0,False,-133,123
2023-04-01,BOS,BAL,9,8,-155,130,O,9.5,False,-155,130
2023-04-01,CHC,MIL,1,3,100,-120,U,6.5,False,100,-120
2023-04-01,TEX,PHI,16,3,105,-125,O,7.5,False,105,-125
2023-04-01,KCR,MIN,0,2,140,-165,U,8.0,False,140,-165
2023-04-01,WSN,ATL,1,7,205,-250,U,9.0,False,205,-250
2023-04-01,SDP,COL,8,4,-240,210,O,8.0,False,-240,210
2023-04-01,FLA,NYM,2,6,-105,-105,U,8.5,False,-105,-105
2023-04-01,STL,TOR,4,1,117,-127,U,8.0,False,117,-127
2023-04-01,TBD,DET,12,2,-182,155,O,7.0,False,-182,155
2023-04-01,LAD,ARI,10,1,-270,220,O,8.0,False,-270,220
2023-04-01,HOU,CHW,6,4,-134,124,O,8.5,False,-134,124
2023-04-01,NYY,SFG,5,7,-136,126,O,8.5,False,-136,126
2023-04-01,CIN,PIT,6,2,-150,135,U,8.5,False,-150,135
2023-04-01,OAK,ANA,1,13,141,-170,O,7.5,False,141,-170
2023-04-02,OAK,ANA,0,6,135,-150,U,7.5,False,135,-150
2023-04-02,BOS,BAL,9,5,-141,120,O,9.0,False,-141,120
2023-04-02,LAD,ARI,1,2,-185,165,U,8.5,False,-185,165
2023-04-02,CHC,MIL,5,9,-125,115,O,9.0,False,-125,115
2023-04-02,TEX,PHI,2,1,-125,105,U,8.5,False,-125,105
2023-04-02,WSN,ATL,4,1,144,-175,U,8.5,False,144,-175
2023-04-02,KCR,MIN,4,7,122,-145,O,9.0,False,122,-145
2023-04-02,STL,TOR,9,4,-115,105,O,7.5,False,-115,105
2023-04-02,SDP,COL,3,1,-205,185,U,8.0,False,-205,185
2023-04-02,SEA,CLE,5,6,-115,105,O,8.0,False,-115,105
2023-04-02,NYY,SFG,6,0,-130,120,U,8.0,False,-130,120
2023-04-02,TBD,DET,5,1,-278,230,U,7.5,False,-278,230
2023-04-02,HOU,CHW,3,6,-145,122,O,8.0,False,-145,122
2023-04-02,CIN,PIT,3,1,-128,118,U,9.0,False,-128,118
2023-04-02,FLA,NYM,1,5,105,-115,U,7.5,False,105,-115
2023-04-03,SDP,ARI,5,4,-135,125,O,8.0,False,-135,125
2023-04-03,STL,ATL,4,8,108,-118,O,8.5,False,108,-118
2023-04-03,CIN,CHC,7,6,103,-113,O,9.0,False,103,-113
2023-04-03,MIL,NYM,10,0,-110,100,O,8.5,False,-110,100
2023-04-03,LAD,COL,13,4,-225,185,O,8.5,False,-225,185
2023-04-03,KCR,TOR,9,5,120,-130,O,8.0,False,120,-130
2023-04-03,FLA,MIN,1,11,112,-122,O,8.0,False,112,-122
2023-04-03,CHW,SFG,3,12,-134,124,O,8.0,False,-134,124
2023-04-03,HOU,DET,6,7,-250,205,O,8.0,False,-250,205
2023-04-03,BOS,PIT,6,7,-150,135,O,9.5,False,-150,135
2023-04-03,TEX,BAL,0,2,-133,123,U,8.5,False,-133,123
2023-04-03,WSN,TBD,2,6,160,-175,P,8.0,False,160,-175
2023-04-03,SEA,ANA,3,7,-132,122,O,7.0,False,-132,122
2023-04-03,NYY,PHI,8,1,-175,144,O,7.5,False,-175,144
2023-04-03,OAK,CLE,11,12,135,-150,O,7.5,False,135,-150
2023-04-04,STL,ATL,1,4,-132,122,U,9.5,False,-132,122
2023-04-04,FLA,MIN,1,0,-150,135,U,7.0,False,-150,135
2023-04-04,MIL,NYM,9,0,135,-150,O,8.0,False,135,-150
2023-04-04,WSN,TBD,6,10,141,-170,O,9.0,False,141,-170
2023-04-04,TEX,BAL,2,7,-145,122,O,8.5,False,-145,122
2023-04-04,HOU,DET,3,6,-280,240,O,7.5,False,-280,240
2023-04-04,NYY,PHI,1,4,-155,140,U,8.5,False,-155,140
2023-04-04,KCR,TOR,1,4,145,-175,U,10.0,False,145,-175
2023-04-04,CIN,CHC,5,12,115,-135,O,9.0,False,115,-135
2023-04-04,LAD,COL,5,2,-250,205,U,7.5,False,-250,205
2023-04-04,SEA,ANA,11,2,-170,150,O,7.5,False,-170,150
2023-04-04,SDP,ARI,6,8,-150,135,O,7.0,False,-150,135
2023-04-04,BOS,PIT,1,4,-145,133,U,9.0,False,-145,133
2023-04-04,OAK,CLE,4,3,165,-185,P,7.0,False,165,-185
2023-04-05,HOU,DET,8,2,-250,205,O,7.5,False,-250,205
2023-04-05,WSN,TBD,2,7,225,-275,O,8.5,False,225,-275
2023-04-05,BOS,PIT,1,4,-155,130,U,8.5,False,-155,130
2023-04-05,FLA,MIN,5,2,105,-115,P,7.0,False,105,-115
2023-04-05,STL,ATL,2,5,-120,110,U,9.0,False,-120,110
2023-04-05,MIL,NYM,7,6,-130,120,O,8.0,False,-130,120
2023-04-05,CHW,SFG,7,3,-135,115,O,7.5,False,-135,115
2023-04-05,OAK,CLE,4,6,115,-125,O,8.0,False,115,-125
2023-04-05,KCR,TOR,0,3,160,-195,U,8.5,False,160,-195
2023-04-05,SEA,ANA,3,4,155,-170,P,7.0,False,155,-170
2023-04-05,NYY,PHI,4,2,-170,141,U,6.5,False,-170,141
2023-04-05,TEX,BAL,5,2,-213,168,U,7.5,False,-213,168
2023-04-06,CHW,SFG,6,16,-115,105,O,8.0,False,-115,105
2023-04-06,KCR,TOR,3,6,185,-225,O,8.5,False,185,-225
2023-04-06,DET,BOS,3,6,126,-136,O,8.0,False,126,-136
2023-04-06,ATL,SDP,7,6,-160,134,O,8.5,False,-160,134
2023-04-06,COL,WSN,1,0,-170,150,U,11.0,False,-170,150
2023-04-06,ARI,LAD,2,5,137,-163,U,8.5,False,137,-163
2023-04-07,ARI,LAD,6,3,210,-250,P,9.0,False,210,-250
2023-04-07,MIN,HOU,3,2,-126,116,U,7.5,False,-126,116
2023-04-07,ATL,SDP,4,5,-110,-110,U,9.5,False,-110,-110
2023-04-07,PHI,CIN,5,2,-185,165,U,7.5,False,-185,165
2023-04-07,ANA,TOR,3,4,-145,125,U,9.0,False,-145,125
2023-04-07,PIT,CHW,13,9,115,-125,O,8.5,False,115,-125
2023-04-07,MIL,STL,4,0,-150,135,U,8.5,False,-150,135
2023-04-07,BAL,NYY,7,6,110,-120,O,8.5,False,110,-120
2023-04-07,CLE,SEA,3,5,-121,111,O,7.5,False,-121,111
2023-04-07,COL,WSN,5,10,-115,-105,O,11.5,False,-115,-105
2023-04-07,SFG,KCR,1,3,-215,175,U,8.0,False,-215,175
2023-04-07,CHC,TEX,2,0,-122,112,U,6.5,False,-122,112
2023-04-07,TBD,OAK,9,5,-275,225,O,7.5,False,-275,225
2023-04-07,NYM,FLA,9,3,-170,150,O,8.0,False,-170,150
2023-04-08,ARI,LAD,12,8,135,-161,O,9.5,False,135,-161
2023-04-08,ATL,SDP,1,4,-152,137,U,9.0,False,-152,137
2023-04-08,NYM,FLA,5,2,-173,158,U,7.5,False,-173,158
2023-04-08,COL,WSN,6,7,-145,133,O,11.0,False,-145,133
2023-04-08,PHI,CIN,3,2,-145,122,U,8.0,False,-145,122
2023-04-08,CLE,SEA,2,3,-134,124,U,8.5,False,-134,124
2023-04-08,SFG,KCR,5,6,-150,126,O,8.5,False,-150,126
2023-04-08,MIN,HOU,9,6,-110,100,O,7.5,False,-110,100
2023-04-08,TBD,OAK,11,0,-300,250,O,7.5,False,-300,250
2023-04-08,ANA,TOR,9,5,-130,120,O,9.5,False,-130,120
2023-04-08,BAL,NYY,1,4,116,-126,U,8.5,False,116,-126
2023-04-08,MIL,STL,0,6,145,-160,U,9.0,False,145,-160
2023-04-08,CHC,TEX,10,3,-125,105,O,7.0,False,-125,105
2023-04-08,DET,BOS,5,14,132,-143,O,8.5,False,132,-143
2023-04-08,PIT,CHW,5,11,105,-125,O,8.5,False,105,-125
2023-04-09,CHC,TEX,2,8,-110,-110,O,8.5,False,-110,-110
2023-04-09,MIN,HOU,1,5,100,-120,U,8.0,False,100,-120
2023-04-09,SFG,KCR,3,1,-160,135,U,8.5,False,-160,135
2023-04-09,ANA,TOR,11,12,-132,122,O,10.0,False,-132,122
2023-04-09,ARI,LAD,11,6,115,-135,O,9.5,False,115,-135
2023-04-09,TBD,OAK,11,0,-310,250,O,8.0,False,-310,250
2023-04-09,PHI,CIN,4,6,-205,175,O,8.5,False,-205,175
2023-04-09,COL,WSN,7,6,-145,122,O,12.0,False,-145,122
2023-04-09,DET,BOS,1,4,112,-122,U,8.5,False,112,-122
2023-04-09,CLE,SEA,7,6,115,-125,O,8.0,False,115,-125
2023-04-09,ATL,SDP,2,10,-120,110,O,9.0,False,-120,110
2023-04-09,NYM,FLA,2,7,-141,120,O,8.0,False,-141,120
2023-04-09,BAL,NYY,3,5,122,-145,O,7.5,False,122,-145
2023-04-09,MIL,STL,6,1,-150,135,U,9.0,False,-150,135
2023-04-09,PIT,CHW,1,0,-135,115,U,9.0,False,-135,115
2023-04-10,TBD,BOS,1,0,-150,135,U,8.5,False,-150,135
2023-04-10,MIN,CHW,3,4,125,-135,P,7.0,False,125,-135
2023-04-10,ARI,MIL,3,0,-145,130,U,9.0,False,-145,130
2023-04-10,ATL,CIN,5,4,-190,156,O,8.5,False,-190,156
2023-04-10,ANA,WSN,4,6,-280,240,P,10.0,False,-280,240
2023-04-10,SFG,LAD,1,9,143,-158,O,7.5,False,143,-158
2023-04-10,COL,STL,7,4,125,-135,U,11.5,False,125,-135
2023-04-10,PHI,FLA,15,3,120,-130,O,8.0,False,120,-130
2023-04-10,TEX,KCR,11,2,-172,157,O,8.5,False,-172,157
2023-04-10,NYM,SDP,5,0,-130,120,U,7.5,False,-130,120
2023-04-10,BAL,OAK,5,1,-180,160,U,8.0,False,-180,160
2023-04-10,CLE,NYY,3,2,-158,143,U,7.5,False,-158,143
2023-04-10,PIT,HOU,2,8,148,-180,O,8.0,False,148,-180
2023-04-10,CHC,SEA,3,2,135,-150,U,9.0,False,135,-150
2023-04-11,PHI,FLA,4,8,-145,125,O,8.0,False,-145,125
2023-04-11,PIT,HOU,7,4,145,-175,O,8.0,False,145,-175
2023-04-11,NYM,SDP,2,4,-141,120,U,9.0,False,-141,120
2023-04-11,ANA,WSN,2,0,-300,250,U,8.5,False,-300,250
2023-04-11,MIN,CHW,4,3,-175,145,U,7.5,False,-175,145
2023-04-11,ATL,CIN,7,6,-230,190,O,9.0,False,-230,190
2023-04-11,TEX,KCR,8,5,-300,240,O,8.0,False,-300,240
2023-04-11,CHC,SEA,14,9,-120,100,O,10.5,False,-120,100
2023-04-11,BAL,OAK,12,8,-200,170,O,8.5,False,-200,170
2023-04-11,TBD,BOS,7,2,-170,150,O,7.5,False,-170,150
2023-04-11,TOR,DET,9,3,-280,230,O,9.0,False,-280,230
2023-04-11,SFG,LAD,5,0,137,-152,U,8.5,False,137,-152
2023-04-11,ARI,MIL,1,7,107,-117,U,8.5,False,107,-117
2023-04-11,CLE,NYY,2,11,155,-185,O,8.5,False,155,-185
2023-04-11,COL,STL,6,9,150,-170,O,12.0,False,150,-170
2023-04-12,PHI,FLA,2,3,-200,165,U,8.5,False,-200,165
2023-04-12,MIN,CHW,3,1,-150,135,U,8.5,False,-150,135
2023-04-12,CHC,SEA,2,5,100,-110,U,11.0,False,100,-110
2023-04-12,TOR,DET,4,3,-300,240,U,9.0,False,-300,240
2023-04-12,ARI,MIL,7,3,-131,121,O,9.5,False,-131,121
2023-04-12,TEX,KCR,1,10,-167,145,O,9.0,False,-167,145
2023-04-12,SFG,LAD,5,10,130,-155,O,7.5,False,130,-155
2023-04-12,ANA,WSN,3,2,-165,140,U,9.0,False,-165,140
2023-04-12,COL,STL,4,7,145,-175,U,13.0,False,145,-175
2023-04-12,TBD,BOS,9,7,-135,115,O,8.5,False,-135,115
2023-04-12,NYM,SDP,5,2,-116,106,U,9.0,False,-116,106
2023-04-12,BAL,OAK,4,8,-206,168,O,9.0,False,-206,168
2023-04-12,CLE,NYY,3,4,-105,-115,U,9.5,False,-105,-115
2023-04-12,PIT,HOU,0,7,142,-154,U,9.5,False,142,-154
2023-04-12,ATL,CIN,5,4,-275,225,O,8.0,False,-275,225
2023-04-13,NYY,MIN,2,11,-140,120,O,9.0,False,-140,120
2023-04-13,CIN,PHI,6,2,-115,-105,U,9.0,False,-115,-105
2023-04-13,TBD,BOS,9,3,-250,200,O,8.0,False,-250,200
2023-04-13,SDP,MIL,3,4,-150,135,U,9.0,False,-150,135
2023-04-13,TOR,DET,1,3,-250,200,U,9.5,False,-250,200
2023-04-13,STL,PIT,0,5,-265,215,U,8.5,False,-265,215
2023-04-13,BAL,OAK,8,7,-240,195,O,10.0,False,-240,195
2023-04-14,CIN,PHI,3,8,130,-150,O,10.0,False,130,-150
2023-04-14,KCR,ATL,3,10,120,-130,O,9.0,False,120,-130
2023-04-14,STL,PIT,3,0,-162,136,U,9.0,False,-162,136
2023-04-14,HOU,TEX,2,6,-160,140,U,8.5,False,-160,140
2023-04-14,TOR,TBD,6,3,112,-122,P,9.0,False,112,-122
2023-04-14,WSN,CLE,3,4,143,-158,U,9.5,False,143,-158
2023-04-14,SDP,MIL,2,11,-175,150,O,9.0,False,-175,150
2023-04-14,DET,SFG,7,5,135,-150,O,8.5,False,135,-150
2023-04-14,FLA,ARI,5,1,-155,140,U,9.0,False,-155,140
2023-04-14,SEA,COL,5,3,-180,160,U,8.5,False,-180,160
2023-04-14,NYY,MIN,3,4,-175,150,U,8.5,False,-175,150
2023-04-14,OAK,NYM,6,17,200,-220,O,8.0,False,200,-220
2023-04-14,LAD,CHC,2,8,-153,138,O,8.5,False,-153,138
2023-04-14,BOS,ANA,5,3,101,-111,U,9.0,False,101,-111
2023-04-14,CHW,BAL,3,6,113,-123,P,9.0,False,113,-123
2023-04-15,BOS,ANA,9,7,100,-120,O,9.5,False,100,-120
2023-04-15,HOU,TEX,8,2,-182,155,O,8.0,False,-182,155
2023-04-15,STL,PIT,3,6,-185,165,P,9.0,False,-185,165
2023-04-15,KCR,ATL,3,9,123,-133,O,8.5,False,123,-133
2023-04-15,FLA,ARI,3,2,-120,110,U,8.5,False,-120,110
2023-04-15,NYY,MIN,6,1,-150,126,U,8.5,False,-150,126
2023-04-15,LAD,CHC,2,1,-145,125,U,9.0,False,-145,125
2023-04-15,CIN,PHI,13,0,100,-110,O,9.5,False,100,-110
2023-04-15,CHW,BAL,7,6,-110,-110,O,9.0,False,-110,-110
2023-04-15,SDP,MIL,10,3,-140,130,O,7.5,False,-140,130
2023-04-15,DET,SFG,7,6,130,-155,O,9.0,False,130,-155
2023-04-15,TOR,TBD,5,2,-120,110,U,10.0,False,-120,110
2023-04-15,WSN,CLE,4,6,150,-175,O,9.5,False,150,-175
2023-04-15,SEA,COL,9,2,-240,195,O,8.0,False,-240,195
2023-04-15,OAK,NYM,2,3,160,-180,U,9.5,False,160,-180
2023-04-16,KCR,ATL,4,5,135,-150,P,9.0,False,135,-150
2023-04-16,TOR,TBD,1,8,115,-135,O,8.5,False,115,-135
2023-04-16,CHW,BAL,4,8,-125,115,O,7.5,False,-125,115
2023-04-16,BOS,ANA,2,1,-111,101,U,9.0,False,-111,101
2023-04-16,NYY,MIN,2,0,-160,134,U,7.0,False,-160,134
2023-04-16,HOU,TEX,1,9,-220,180,O,8.0,False,-220,180
2023-04-16,SEA,COL,1,0,-300,250,U,8.0,False,-300,250
2023-04-16,CIN,PHI,3,14,170,-200,O,9.5,False,170,-200
2023-04-16,STL,PIT,5,4,-150,135,O,8.5,False,-150,135
2023-04-16,SDP,MIL,0,1,-170,155,U,8.0,False,-170,155
2023-04-16,WSN,CLE,7,6,185,-225,O,9.0,False,185,-225
2023-04-16,FLA,ARI,0,5,-128,118,U,7.0,False,-128,118
2023-04-16,LAD,CHC,2,3,-240,195,U,8.0,False,-240,195
2023-04-16,OAK,NYM,3,4,140,-155,U,8.5,False,140,-155
2023-04-17,HOU,TOR,9,2,105,-115,O,8.0,False,105,-115
2023-04-17,COL,PIT,3,14,-135,125,O,11.5,False,-135,125
2023-04-17,KCR,TEX,0,4,180,-220,U,7.5,False,180,-220
2023-04-17,SDP,ATL,0,2,125,-143,U,8.5,False,125,-143
2023-04-17,FLA,SFG,4,3,-116,106,U,7.5,False,-116,106
2023-04-17,OAK,CHC,1,10,115,-135,O,8.0,False,115,-135
2023-04-17,LAD,NYM,6,8,-132,122,O,8.5,False,-132,122
2023-04-17,SEA,MIL,3,7,125,-145,O,7.5,False,125,-145
2023-04-17,BOS,ANA,4,5,120,-130,O,8.0,False,120,-130
2023-04-17,CIN,TBD,8,1,135,-150,U,9.5,False,135,-150
2023-04-17,STL,ARI,3,6,-140,130,O,8.5,False,-140,130
2023-04-18,CHW,PHI,3,0,-136,126,U,8.5,False,-136,126
2023-04-18,COL,PIT,3,5,-110,-110,U,13.0,False,-110,-110
2023-04-18,DET,CLE,1,0,115,-138,U,8.5,False,115,-138
2023-04-18,CIN,TBD,0,10,115,-125,O,9.5,False,115,-125
2023-04-18,SDP,ATL,1,8,122,-132,O,7.5,False,122,-132
2023-04-18,LAD,NYM,5,0,-150,135,U,8.0,False,-150,135
2023-04-18,HOU,TOR,2,4,-115,-105,U,9.0,False,-115,-105
2023-04-18,OAK,CHC,0,4,165,-185,U,7.5,False,165,-185
2023-04-18,STL,ARI,7,8,-180,148,O,8.0,False,-180,148
2023-04-18,KCR,TEX,2,12,100,-120,O,9.0,False,100,-120
2023-04-18,FLA,SFG,4,2,-106,-104,U,8.5,False,-106,-104
2023-04-18,WSN,BAL,0,1,122,-145,U,9.0,False,122,-145
2023-04-18,BOS,MIN,5,4,-105,-115,O,8.5,False,-105,-115
2023-04-18,NYY,ANA,2,5,-150,135,U,9.5,False,-150,135
2023-04-18,CHW,PHI,4,7,110,-130,O,8.0,False,110,-130
2023-04-18,SEA,MIL,5,6,-155,140,O,8.0,False,-155,140
2023-04-18,DET,CLE,4,3,120,-130,U,9.0,False,120,-130
2023-04-19,DET,CLE,2,3,122,-132,U,8.0,False,122,-132
2023-04-19,SEA,MIL,3,5,-135,115,U,8.5,False,-135,115
2023-04-19,NYY,ANA,3,2,-130,120,U,9.0,False,-130,120
2023-04-19,CIN,TBD,0,8,225,-275,U,10.0,False,225,-275
2023-04-19,FLA,SFG,2,5,-105,-105,U,7.5,False,-105,-105
2023-04-19,HOU,TOR,8,1,-101,-109,P,9.0,False,-101,-109
2023-04-19,WSN,BAL,0,4,130,-140,U,8.5,False,130,-140
2023-04-19,STL,ARI,14,5,-205,185,O,10.5,False,-205,185
2023-04-19,CHW,PHI,2,5,100,-120,U,8.5,False,100,-120
2023-04-19,LAD,NYM,3,5,120,-130,U,9.0,False,120,-130
2023-04-19,SDP,ATL,1,0,100,-120,U,9.0,False,100,-120
2023-04-19,KCR,TEX,3,12,-110,100,O,9.5,False,-110,100
2023-04-19,BOS,MIN,4,10,128,-138,O,9.0,False,128,-138
2023-04-19,OAK,CHC,2,12,145,-160,O,7.0,False,145,-160
2023-04-19,COL,PIT,3,14,110,-125,O,11.0,False,110,-125
2023-04-20,NYY,ANA,9,3,-150,135,O,8.5,False,-150,135
2023-04-20,ARI,SDP,5,7,120,-141,O,10.0,False,120,-141
2023-04-20,PIT,CIN,4,3,-167,145,U,9.0,False,-167,145
2023-04-20,CHC,LAD,2,6,-110,-110,U,11.5,False,-110,-110
2023-04-20,BOS,MIN,11,5,-120,100,O,9.0,False,-120,100
2023-04-20,PHI,COL,0,5,-230,190,U,9.0,False,-230,190
2023-04-20,SFG,NYM,4,9,109,-119,O,8.5,False,109,-119
2023-04-21,SEA,STL,5,2,-120,110,U,8.0,False,-120,110
2023-04-21,ANA,KCR,2,0,-250,200,U,8.5,False,-250,200
2023-04-21,NYY,TOR,1,6,-128,118,U,8.5,False,-128,118
2023-04-21,ATL,HOU,4,6,-111,101,O,8.5,False,-111,101
2023-04-21,TEX,OAK,4,5,-250,200,O,8.5,False,-250,200
2023-04-21,ARI,SDP,9,0,100,-110,P,9.0,False,100,-110
2023-04-21,MIN,WSN,2,3,-250,200,U,7.5,False,-250,200
2023-04-21,PHI,COL,4,3,-300,240,U,8.5,False,-300,240
2023-04-21,PIT,CIN,4,2,-143,128,U,8.5,False,-143,128
2023-04-21,CHC,LAD,13,0,146,-178,O,9.5,False,146,-178
2023-04-21,MIL,BOS,3,5,-165,145,U,8.5,False,-165,145
2023-04-21,BAL,DET,2,1,-200,170,U,9.0,False,-200,170
2023-04-21,TBD,CHW,8,7,-180,160,O,9.0,False,-180,160
2023-04-21,SFG,NYM,0,7,-110,100,U,9.0,False,-110,100
2023-04-22,ANA,KCR,8,11,-175,150,O,9.5,False,-175,150
2023-04-22,BAL,DET,5,1,-180,148,U,8.0,False,-180,148
2023-04-22,NYY,TOR,3,2,-175,150,U,7.0,False,-175,150
2023-04-22,MIN,WSN,4,10,-320,260,O,7.5,False,-320,260
2023-04-22,SFG,NYM,7,4,-120,110,O,8.5,False,-120,110
2023-04-22,ATL,HOU,3,6,-112,102,O,8.5,False,-112,102
2023-04-22,PHI,COL,4,3,-167,157,U,10.5,False,-167,157
2023-04-22,TBD,CHW,4,3,-200,170,P,7.0,False,-200,170
2023-04-22,TEX,OAK,18,3,-260,210,O,8.5,False,-260,210
2023-04-22,PIT,CIN,2,1,-160,145,U,9.0,False,-160,145
2023-04-22,MIL,BOS,5,4,-124,114,O,8.5,False,-124,114
2023-04-22,CHC,LAD,4,9,105,-125,O,8.5,False,105,-125
2023-04-22,CLE,FLA,2,3,-135,125,U,7.5,False,-135,125
2023-04-22,ARI,SDP,3,5,125,-143,U,9.5,False,125,-143
2023-04-22,CLE,FLA,1,6,-230,205,U,8.0,False,-230,205
2023-04-22,SEA,STL,5,4,-164,151,O,7.5,False,-164,151
2023-04-23,ANA,KCR,4,3,-220,180,U,9.5,False,-220,180
2023-04-23,TEX,OAK,5,2,-385,300,P,7.0,False,-385,300
2023-04-23,PHI,COL,9,3,-300,250,O,8.5,False,-300,250
2023-04-23,PIT,CIN,2,0,100,-110,U,7.5,False,100,-110
2023-04-23,MIN,WSN,3,1,-260,220,U,8.5,False,-260,220
2023-04-23,BAL,DET,2,1,-165,150,U,7.5,False,-165,150
2023-04-23,CLE,FLA,7,4,-120,100,O,7.5,False,-120,100
2023-04-23,NYY,TOR,1,5,117,-127,U,8.5,False,117,-127
2023-04-23,TBD,CHW,4,1,-185,165,U,8.0,False,-185,165
2023-04-23,MIL,BOS,5,12,-165,145,O,8.0,False,-165,145
2023-04-23,ARI,SDP,5,7,138,-153,O,9.0,False,138,-153
2023-04-23,CHC,LAD,3,7,122,-145,O,7.5,False,122,-145
2023-04-23,SFG,NYM,5,4,105,-125,P,9.0,False,105,-125
2023-04-23,SEA,STL,3,7,-102,-108,O,9.0,False,-102,-108
2023-04-23,ATL,HOU,2,5,-135,115,U,8.0,False,-135,115
2023-04-24,ATL,FLA,11,0,-270,220,O,7.5,False,-270,220
2023-04-24,BAL,BOS,5,4,104,-114,O,8.5,False,104,-114
2023-04-24,MIL,DET,2,4,-148,134,U,8.5,False,-148,134
2023-04-24,SFG,STL,4,0,-110,100,U,8.0,False,-110,100
2023-04-24,TBD,HOU,8,3,-200,170,O,8.5,False,-200,170
2023-04-24,ARI,KCR,5,4,-155,140,U,10.0,False,-155,140
2023-04-24,MIN,NYY,6,1,-158,132,U,8.0,False,-158,132
2023-04-24,TOR,CHW,5,2,-155,140,U,9.0,False,-155,140
2023-04-24,CLE,COL,0,6,-200,170,U,8.0,False,-200,170
2023-04-24,CIN,TEX,7,6,100,-110,O,8.0,False,100,-110
2023-04-24,ANA,OAK,10,11,-205,185,O,10.5,False,-205,185
2023-04-25,ANA,OAK,5,3,-170,150,U,9.5,False,-170,150
2023-04-25,PHI,SEA,3,5,-123,113,U,9.0,False,-123,113
2023-04-25,ARI,KCR,4,5,-143,125,U,9.5,False,-143,125
2023-04-25,ATL,FLA,7,4,-245,215,O,9.0,False,-245,215
2023-04-25,MIL,DET,3,4,-170,150,U,8.5,False,-170,150
2023-04-25,SFG,STL,5,4,-110,100,U,9.5,False,-110,100
2023-04-25,CIN,TEX,7,6,115,-125,O,9.5,False,115,-125
2023-04-25,CLE,COL,1,5,-210,175,U,8.0,False,-210,175
2023-04-25,NYM,WSN,0,5,-205,175,U,8.5,False,-205,175
2023-04-25,TOR,CHW,7,0,-200,170,U,9.0,False,-200,170
2023-04-25,PIT,LAD,7,8,-105,-115,O,8.0,False,-105,-115
2023-04-25,BAL,BOS,6,8,-160,134,O,9.0,False,-160,134
2023-04-25,MIN,NYY,6,2,-125,115,O,6.5,False,-125,115
2023-04-25,TBD,HOU,0,5,-182,155,U,7.5,False,-182,155
2023-04-25,CHC,SDP,6,0,-110,100,U,7.0,False,-110,100
2023-04-26,PIT,LAD,8,1,130,-140,O,8.5,False,130,-140
2023-04-26,CLE,COL,4,1,-175,155,U,7.5,False,-175,155
2023-04-26,ANA,OAK,11,3,-250,200,O,9.5,False,-250,200
2023-04-26,ATL,FLA,6,4,-139,129,O,8.0,False,-139,129
2023-04-26,BAL,BOS,6,2,-125,115,U,8.5,False,-125,115
2023-04-26,NYM,WSN,1,4,-215,175,U,8.5,False,-215,175
2023-04-26,TBD,HOU,0,1,-114,104,U,8.5,False,-114,104
2023-04-26,PHI,SEA,6,5,105,-115,O,8.5,False,105,-115
2023-04-26,MIL,DET,6,2,-200,170,P,8.0,False,-200,170
2023-04-26,CHC,SDP,3,5,-112,102,P,8.0,False,-112,102
2023-04-26,TOR,CHW,8,0,-200,165,U,10.0,False,-200,165
2023-04-26,ARI,KCR,2,0,-270,220,U,8.0,False,-270,220
2023-04-26,CIN,TEX,5,3,-110,-110,U,8.5,False,-110,-110
2023-04-26,MIN,NYY,6,12,-105,-105,O,7.5,False,-105,-105
2023-04-26,SFG,STL,7,3,-110,-110,O,8.5,False,-110,-110
2023-04-27,ATL,FLA,4,5,-168,153,O,8.5,False,-168,153
2023-04-27,PIT,LAD,6,2,140,-155,O,7.5,False,140,-155
2023-04-27,CHW,TBD,5,14,143,-158,O,7.0,False,143,-158
2023-04-27,DET,BAL,4,7,137,-152,O,8.0,False,137,-152
